ticker,exchange,fiscal_month
NTNX,US,7
HUT,US,12
CHKP,US,12
ARMK,US,10
NIO,US,12
MAS,US,12
OHI,US,12
SANM,US,9
CSL,US,12
ASND,US,12
HTHT,US,12
TRU,US,12
BEPC,US,12
ARCC,US,12
SMMT,US,12
GPC,US,12
RPM,US,5
IESC,US,9
ONON,US,12
APLD,US,5
FIG,US,12
RRX,US,12
SOLS,US,12
JBS,US,12
FPS,US,6
GLPI,US,12
U,US,12
UNM,US,12
PAYP,US,3
TYL,US,12
DOC,US,12
EVR,US,12
RGA,US,12
TRMB,US,1
CSGP,US,12
ALLY,US,12
JLL,US,12
DRS,US,12
SOLV,US,12
BBIO,US,12
TOL,US,10
GWRE,US,7
APA,US,12
ONTO,US,1
EG,US,12
HRL,US,10
MEDP,US,12
FNF,US,12
MKC,US,11
AAOI,US,12
EXEL,US,12
BTSG,US,12
WULF,US,12
CNH,US,12
IONS,US,12
IVZ,US,12
DINO,US,12
FIVE,US,1
SAIA,US,12
ALGN,US,12
GGG,US,12
PEN,US,12
QXO,US,12
DVA,US,12
DT,US,3
SWK,US,1
CRBG,US,12
AIZ,US,12
KNX,US,12
HAS,US,12
NYT,US,12
AVY,US,12
DKNG,US,12
HII,US,12
PNW,US,12
AXSM,US,12
KTOS,US,12
UDR,US,12
ELS,US,12
BF.B,US,12
RNR,US,12
AGNC,US,12
COO,US,10
HL,US,12
ELAN,US,12
GL,US,12
VIAV,US,6
PSKY,US,12
TXRH,US,12
RGC,US,6
LFUS,US,12
WBS,US,12
SWKS,US,10
JOBY,US,12
BLD,US,12
RVTY,US,12
EQH,US,12
OKLO,US,12
ZBRA,US,12
AMH,US,12
COKE,US,12
MP,US,12
FHN,US,12
AEIS,US,12
AAON,US,12
MDGL,US,12
PNR,US,12
MOG.A,US,12
CNA,US,12
GDDY,US,12
CACI,US,6
LUMN,US,12
HUBS,US,12
PINS,US,12
AIT,US,6
ALLE,US,12
MGM,US,12
QBTS,US,12
ERIE,US,12
WLK,US,12
GMED,US,12
AR,US,12
BMRN,US,12
VSAT,US,3
SJM,US,4
PAG,US,12
BMNR,US,8
ARW,US,12
ARWR,US,9
CGNX,US,12
CPT,US,12
BJ,US,1
CLX,US,6
IT,US,12
SPXC,US,12
GSAT,US,12
EGP,US,12
AFG,US,12
JEF,US,11
SF,US,12
GBTC,US,12
SAIL,US,1
WMS,US,3
GMXT.F,US,12
SEIC,US,12
CR,US,12
CCK,US,12
EHC,US,12
WTRG,US,12
AES,US,12
AVAV,US,4
CYTK,US,12
ICLR,US,12
FRVO,US,12
LKNC.Y,US,12
SCI,US,12
POWL,US,9
WYNN,US,12
ESI,US,12
FRT,US,12
DPZ,US,12
WTS,US,12
UHAL,US,3
RIOT,US,12
BSY,US,12
DOCU,US,1
SFD,US,12
TTD,US,12
WTFC,US,12
OC,US,12
LINE,US,12
VMI,US,12
PODD,US,12
UMBF,US,12
AM,US,12
GTLS,US,12
SIRI,US,12
HLI,US,3
PRAX,US,12
OGE,US,12
ENSG,US,12
FORM,US,12
R,US,12
BAX,US,12
JKHY,US,6
AAL,US,12
CIFR,US,12
FLS,US,12
CTRE,US,12
FCFS,US,12
FROG,US,12
BPOP,US,12
BXP,US,12
W,US,12
SARO,US,12
ALV,US,12
GME,US,1
DCI,US,7
BAH,US,3
TX,US,12
SNAP,US,12
AHR,US,12
ALSN,US,12
DAR,US,1
CHWY,US,2
SIMO,US,12
BRX,US,12
BVN,US,12
CART,US,12
MUSA,US,12
MASI,US,1
AGX,US,1
CNM,US,2
SSB,US,12
ONB,US,12
DDS,US,1
AYI,US,8
ZION,US,12
RRC,US,12
YMM,US,12
QRVO,US,3
KRYS,US,12
CEF,US,12
TEM,US,12
CUBE,US,12
LLYV.K,US,12
CAVA,US,12
MOH,US,12
MSGS,US,6
ENPH,US,12
PRMB,US,12
SNEX,US,9
ALTB,US,12
BRKR,US,12
FDS,US,8
LEVI,US,11
ACM,US,9
ALGM,US,3
ORI,US,12
TKR,US,12
ADC,US,12
SUN,US,12
MANH,US,12
UHS,US,12
VNOM,US,12
FRHC,US,3
HSIC,US,12
NUVL,US,12
TTC,US,10
MBLY,US,12
CRL,US,12
EMN,US,12
ARE,US,12
CRUS,US,3
WAL,US,12
COLB,US,12
ICL,US,12
XP,US,12
CORZ,US,12
CFR,US,12
CELH,US,12
RGTI,US,12
NNN,US,12
ORA,US,12
CMC,US,8
MTCH,US,12
NCLH,US,12
PRI,US,12
SSO,US,12
ENS,US,3
MXL,US,12
BIO,US,12
BIRK,US,9
BLDR,US,12
FR,US,12
VFS,US,12
AGCO,US,12
OSK,US,12
TECH,US,6
ZG,US,12
CLUS,US,12
AMG,US,12
JHG,US,12
BROS,US,12
REXR,US,12
CAMT,US,12
HALO,US,12
IBRX,US,12
ZWS,US,12
AOS,US,12
FIGR,US,12
SSD,US,12
BOKF,US,12
IDA,US,12
SFM,US,12
CLF,US,12
ACI,US,2
FRO,US,12
VLY,US,12
KRMN,US,12
GAP,US,1
CBSH,US,12
MOS,US,12
ECG,US,12
QGEN,US,12
ESE,US,9
KEX,US,12
UGI,US,9
PCOR,US,12
CORT,US,12
WFRD,US,12
FLY,US,12
TAP,US,12
CHRD,US,12
PCVX,US,12
NE,US,12
ATR,US,12
VOYA,US,12
LTH,US,12
SM,US,12
XE,US,12
HQY,US,1
NFG,US,9
EDU,US,5
CWAN,US,12
MYRG,US,12
STAG,US,12
BILI,US,12
JXN,US,12
ST,US,12
RHP,US,12
IAUM,US,12
PLXS,US,9
SLAB,US,1
LEA,US,12
NOV,US,12
TTEK,US,9
AVT,US,6
NEU,US,12
GDS,US,12
CHYM,US,12
VSH,US,12
LUNR,US,12
ALKS,US,12
KNSL,US,12
LSTR,US,12
MIDD,US,1
AXS,US,12
JBTM,US,12
RGEN,US,12
TRNO,US,12
PB,US,12
OWL,US,12
RAL,US,12
MORN,US,12
KLAR,US,12
RIG,US,12
LKQ,US,12
HR,US,12
TTAN,US,1
EXP,US,3
IMVT,US,3
TPG,US,12
QMMM,US,9
VIPS,US,12
PRIM,US,12
CBC,US,12
ESTC,US,4
HXL,US,12
UEC,US,7
FAF,US,12
LNC,US,12
AWI,US,12
PPC,US,12
VFC,US,3
MRCY,US,6
KYMR,US,12
OSCR,US,12
DOX,US,9
MTDR,US,12
TEX,US,12
KGS,US,12
LAD,US,12
EPRT,US,12
POOL,US,12
AXTA,US,12
ROAD,US,9
GTES,US,12
AXTI,US,12
TXNM,US,12
ONDS,US,12
MHK,US,12
CENX,US,12
IDCC,US,12
THG,US,12
PAYC,US,12
INGM,US,12
FSS,US,12
NPO,US,12
CELC,US,12
AUGO,US,12
LNTH,US,12
ETSY,US,12
LGN,US,12
VAL,US,12
PTGX,US,12
MSA,US,12
INGR,US,12
FLR,US,12
NVTS,US,12
OMF,US,12
MAC,US,12
SYRE,US,12
CAG,US,5
VNO,US,12
STWD,US,12
KMX,US,2
SGHC,US,12
PSN,US,12
CPB,US,8
RYN,US,12
AN,US,12
DBX,US,12
USAR,US,12
SWX,US,12
AVTR,US,12
ACA,US,12
FNB,US,12
URBN,US,1
CAR,US,12
MIRM,US,12
SNDR,US,12
GBCI,US,12
BZ,US,12
APGE,US,12
PCTY,US,6
CNTA,US,12
COMP,US,12
BYD,US,12
PATH,US,1
GTX,US,12
PTCT,US,12
MSM,US,8
EAT,US,6
VSNT,US,12
CHDN,US,12
GKOS,US,12
RYTM,US,12
HIMS,US,12
LOAR,US,12
WH,US,12
GATX,US,12
CACC,US,12
GVA,US,12
VCX,US,12
COGT,US,12
PEGA,US,12
UBSI,US,12
LW,US,5
CZR,US,12
TAL,US,2
SRRK,US,12
SYM,US,9
SWDR,US,12
CROX,US,12
AROC,US,12
FLG,US,12
CPA,US,12
ACT,US,12
CE,US,12
PACS,US,12
POR,US,12
OTEX,US,6
GXO,US,12
M,US,1
ACMR,US,12
ZETA,US,12
APPF,US,12
TFX,US,12
OUT,US,12
AMTM,US,10
NOVT,US,12
S,US,1
BLTE,US,12
GLXY,US,12
ABCB,US,12
CHE,US,12
ESAB,US,12
IBP,US,12
OBDC,US,12
YOU,US,12
G,US,12
BLCO,US,12
NJR,US,9
PIPR,US,12
KRG,US,12
FND,US,12
UPRO,US,12
BKH,US,12
HWC,US,12
QS,US,12
PLUG,US,12
LQDA,US,12
CGON,US,12
MATX,US,12
MARA,US,12
IRDM,US,12
TMHC,US,12
NXST,US,12
BC,US,12
MCY,US,12
CRSP,US,12
NAVN,US,1
HOMB,US,12
AUB,US,12
TGTX,US,12
LYFT,US,12
EPAM,US,12
LPX,US,12
ESNT,US,12
MTG,US,12
KLIC,US,10
RUSH.A,US,12
SYNA,US,6
BLSH,US,12
XENE,US,12
VCTR,US,12
OZK,US,12
DLB,US,9
PRM,US,12
CRC,US,12
EQPT,US,12
MAAS,US,6
ADT,US,12
GTLB,US,1
HASI,US,12
CWST,US,12
RITM,US,12
GOLF,US,12
VSEC,US,12
DUOL,US,12
MUR,US,12
SIGI,US,12
ACHR,US,12
BOOT,US,3
GLBE,US,12
GNTX,US,12
OTF,US,12
ALK,US,12
PSMT,US,8
XMTR,US,12
BIPC,US,12
STVN,US,12
DNTH,US,12
GLNG,US,12
MGY,US,12
PECO,US,12
OICT,US,12
WTM,US,12
LEGN,US,12
BCPC,US,12
WEX,US,12
SBRA,US,12
ALH,US,12
JAN,US,12
BGC,US,12
MC,US,12
IEP,US,12
HCC,US,12
CWEN,US,12
SPHR,US,12
OLLI,US,1
AX,US,6
CHH,US,12
CVLT,US,3
OGS,US,12
HRB,US,6
GBTG,US,12
SEB,US,12
SR,US,9
RDW,US,12
IPGP,US,12
NTSK,US,1
LBRD.K,US,12
SXT,US,12
DIOD,US,12
OPEN,US,12
PAGP,US,12
PBF,US,12
HESM,US,12
SON,US,12
SITE,US,12
UNF,US,8
FINN,US,12
LBRT,US,12
CNX,US,12
MAIN,US,12
MTN,US,7
KVYO,US,12
REZI,US,12
CAI,US,12
GHC,US,12
ATAT,US,12
CLSK,US,9
NNI,US,12
MRP,US,12
POWI,US,12
CSTM,US,12
LAZ,US,12
WSC,US,12
FFIN,US,12
LGND,US,12
FBIN,US,12
SEDG,US,12
ACLS,US,12
MKTX,US,12
OCTV,US,12
SIM,US,12
RLI,US,12
PI,US,12
MTRN,US,12
UFPI,US,12
REYN,US,12
BLLN,US,12
ASB,US,12
RDN,US,12
FCN,US,12
CSW,US,3
CBT,US,9
SAIC,US,1
IBOC,US,12
MIAX,US,12
LAUR,US,12
COLD,US,12
MIR,US,12
SHC,US,12
CNR,US,12
TBBB,US,12
KNF,US,12
LMND,US,12
TDS,US,12
FRMI,US,12
HRI,US,12
ACIW,US,12
TFSL,US,9
EXLS,US,12
MMYT,US,3
KBR,US,1
AIR,US,5
CUZ,US,12
MDU,US,12
AD,US,12
INDV,US,12
TVTX,US,12
SMR,US,12
VSCO,US,1
RDNT,US,12
EPR,US,12
VIRT,US,12
FTDR,US,12
PFSI,US,12
MTH,US,12
HNGE,US,12
PONY,US,12
FELE,US,12
TCBI,US,12
NWE,US,12
MAT,US,12
CAAP,US,12
EBC,US,12
OLED,US,12
VVV,US,9
TREX,US,12
PVH,US,2
CNO,US,12
COCO,US,12
BCO,US,12
WING,US,12
SFBS,US,12
BTDR,US,12
PTEN,US,12
TNL,US,12
PLNT,US,12
YSS,US,12
BETA,US,12
RXO,US,12
MANE,US,12
RELY,US,12
LBTY.A,US,12
AMRX,US,12
LASR,US,12
SLM,US,12
LION,US,12
TWST,US,9
POST,US,9
THO,US,7
HGV,US,12
FULT,US,12
SKT,US,12
RYAN,US,12
CVCO,US,3
SRAD,US,12
MWH,US,12
BDC,US,12
SEI,US,12
FHI,US,12
BRC,US,7
LIVN,US,12
AZZ,US,2
SKY,US,3
OPLN,US,12
GFF,US,9
BBWI,US,1
WHD,US,12
ENVA,US,12
PII,US,12
PSUS,US,12
CVSA,US,6
EMAT,US,12
VNT,US,12
ERAS,US,12
USAC,US,12
RUN,US,12
KRC,US,12
STEP,US,3
SEZL,US,12
SLGN,US,12
KTB,US,12
PJT,US,12
MWA,US,9
ZGN,US,12
UCB,US,12
MNSO,US,12
NAMS,US,12
LOPE,US,12
VRNS,US,12
CRK,US,12
DOCS,US,3
SOUN,US,12
BTC,US,12
VEON,US,12
NP,US,12
BNL,US,12
LRN,US,6
CATY,US,12
QLYS,US,12
BELF.A,US,12
UCTT,US,12
DAN,US,12
NVST,US,12
CPRX,US,12
INDB,US,12
INSW,US,12
ATMU,US,12
WAY,US,12
IRT,US,12
CRGY,US,12
OII,US,12
HP,US,9
HLNE,US,3
MRX,US,12
VKTX,US,12
KAI,US,12
MMSI,US,12
TPC,US,12
RNST,US,12
CRNX,US,12
HHH,US,12
IRTC,US,12
BOX,US,1
GPI,US,12
KNSA,US,12
WSFS,US,12
ACAD,US,12
BANF,US,12
DORM,US,12
STUB,US,12
VCYT,US,12
KC,US,12
BILL,US,6
FBP,US,12
EWTX,US,12
CLBT,US,12
FG,US,12
MNDY,US,12
ITRI,US,12
TDW,US,12
JOE,US,12
OTTR,US,12
AAP,US,12
YETI,US,12
RNG,US,12
KFY,US,4
MANU,US,6
CDP,US,12
BMI,US,12
BFH,US,12
TXG,US,12
BHF,US,12
CVBF,US,12
DAVE,US,12
LEU,US,12
CNS,US,12
HIMX,US,12
OSIS,US,6
NHI,US,12
CALM,US,5
INFQ,US,12
FOUR,US,12
TCGL,US,12
ORKA,US,12
GPGI,US,12
VECO,US,12
OGN,US,12
ABG,US,12
FUL,US,11
DLO,US,12
ARX,US,12
BULL,US,12
AB,US,12
APLE,US,12
EXTR,US,6
SIG,US,1
FIZZ,US,4
FIBK,US,12
ANF,US,1
SMG,US,9
KEEL,US,12
INOD,US,12
GBDC,US,9
AVA,US,12
STNG,US,12
ASO,US,1
SKYW,US,12
COLM,US,12
ICUI,US,12
KNTK,US,12
MMED,US,4
RRR,US,12
BKU,US,12
JOYY,US,12
MHO,US,12
SUNC,US,12
SXI,US,6
CBU,US,12
CVI,US,12
DNLI,US,12
IAC,US,12
ETOR,US,12
MSGE,US,6
WSBC,US,12
CC,US,12
GPK,US,12
ELF,US,3
PTRN,US,12
CSQ,US,12
KYIV,US,12
BTU,US,12
BFAM,US,12
NSA,US,12
NATL,US,12
AGO,US,12
GEF,US,10
FHB,US,12
CAKE,US,12
GNW,US,12
BEAM,US,12
OPCH,US,12
USLM,US,12
MCHB,US,12
MMS,US,9
AVNT,US,12
CNK,US,12
UPST,US,12
BATR.K,US,12
HWKN,US,3
SLG,US,12
FFBC,US,12
NSIT,US,12
TDC,US,12
KN,US,12
ARLP,US,12
DYN,US,12
RCUS,US,12
CON,US,12
TNGX,US,12
SHOO,US,12
ALHC,US,12
AMBA,US,1
VC,US,12
CRVL,US,3
BXMT,US,12
VGNT,US,12
RUM,US,12
CHEF,US,12
UNFI,US,7
TENB,US,12
ATRO,US,12
SFNC,US,12
TOWN,US,12
PRK,US,12
CTRI,US,12
CLMT,US,12
HAE,US,3
GRAL,US,12
CURB,US,12
BKD,US,12
HAWK,US,12
MZTI,US,6
RLAY,US,12
HAYW,US,12
KBH,US,11
USD,US,12
MPT,US,12
FSK,US,12
LXP,US,12
ARCB,US,12
SBLK,US,12
BOH,US,12
ITGR,US,12
BHE,US,12
GPOR,US,12
AWR,US,12
MGEE,US,12
IPAR,US,12
HYMC,US,12
WRBY,US,12
TTAM,US,12
LFST,US,12
NIC,US,12
PATK,US,12
NTCT,US,3
GEO,US,12
KLRA,US,12
QTWO,US,12
BANC,US,12
CPK,US,12
RHI,US,12
HSAI,US,12
PAY,US,12
SDRL,US,12
TE,US,12
KALU,US,12
ADEA,US,12
OLN,US,12
AKR,US,12
HG,US,12
VOYG,US,12
OUST,US,12
SBCF,US,12
VAC,US,12
CWK,US,12
AEHR,US,5
GRBK,US,12
BKV,US,12
PFS,US,12
BRZE,US,1
BSM,US,12
NHC,US,12
HIW,US,12
AMPX,US,12
TR,US,12
VNET,US,12
WOLF,US,6
EOSE,US,12
PHIN,US,12
WT,US,12
DBRG,US,12
HTGC,US,12
PLMR,US,12
PENG,US,8
ZIM,US,12
EXPO,US,12
UE,US,12
DX,US,12
PARR,US,12
VISN,US,12
WHR,US,12
NN,US,12
DBD,US,12
RH,US,1
ATKR,US,9
WOR,US,5
GPCR,US,12
IHS,US,12
WK,US,12
GMRS,US,12
STNE,US,12
FNGU,US,12
FSLY,US,12
PTON,US,6
CALY,US,12
EEFT,US,12
CCC,US,12
ALMS,US,12
HLIO,US,12
FA,US,12
BW,US,12
KD,US,3
FCPT,US,12
DK,US,12
NMIH,US,12
UNIT,US,12
INTR,US,12
FBK,US,12
PRVA,US,12
CWT,US,12
QUBT,US,12
CARG,US,12
HUN,US,12
WDFC,US,8
ARQT,US,12
FRSH,US,12
CECO,US,12
SUPN,US,12
MGRC,US,12
HTFL,US,12
APAM,US,12
IRON,US,12
ASH,US,9
LCII,US,12
AEO,US,1
CHRN,US,5
DFTX,US,12
RSI,US,12
PLBL,US,12
BRAI,US,6
FJTC.Y,US,12
DHT,US,12
WAFD,US,9
DKL,US,12
TMC,US,12
PSNY,US,12
SAH,US,12
IPEU,US,12
UTF,US,12
VVX,US,12
MLYS,US,12
SHAK,US,12
PAGS,US,12
IDYA,US,12
TRMK,US,12
IVT,US,12
TRN,US,12
DJT,US,12
AAMI,US,12
GDV,US,12
LCID,US,12
TARS,US,12
VERA,US,12
HOG,US,12
CUBI,US,12
HUBG,US,12
WU,US,12
SPXX,US,12
FRME,US,12
XXI,US,12
FRPT,US,12
CALX,US,12
AMR,US,12
ROG,US,12
DGII,US,9
RLX,US,12
SPNT,US,12
FLNC,US,9
WRD,US,12
KMT,US,6
KWR,US,12
WERN,US,12
COHU,US,12
ICHR,US,12
NMRK,US,12
AERO,US,12
UAA,US,3
IMNM,US,12
CLDX,US,12
NIQ,US,12
NESR,US,12
BCC,US,12
GRDN,US,12
TALO,US,12
ALGT,US,12
BBT,US,12
PK,US,12
TNK,US,12
CHA,US,12
FBNC,US,12
AGYS,US,3
AMSC,US,3
ADPT,US,12
HTO,US,12
BBAI,US,12
OSW,US,12
ELVN,US,12
AMBP,US,12
NBTB,US,12
PENN,US,12
CMPR,US,6
MTX,US,12
ANDE,US,12
NGVT,US,12
RARE,US,12
WIX,US,12
DNOW,US,12
BKE,US,1
RNW,US,3
TMDX,US,12
BUSE,US,12
KYN,US,11
AVPT,US,12
MH,US,3
TBBK,US,12
DCO,US,12
HE,US,12
NOG,US,12
KOD,US,12
DRD,US,6
ABM,US,10
DRVN,US,12
DAC,US,12
BCRX,US,12
SOC,US,9
SQQQ,US,12
RAMP,US,3
PBH,US,3
DXPE,US,12
DRH,US,12
HNI,US,12
PCT,US,12
CXT,US,12
MNR,US,12
ALRM,US,12
WTTR,US,12
SYBT,US,12
NTB,US,12
GRND,US,12
RVT,US,12
EFSC,US,12
BRUN,US,12
BANR,US,12
HTH,US,12
NKTR,US,12
CENT,US,9
IMAX,US,12
PBI,US,12
RCAT,US,4
CTOS,US,12
ATEN,US,12
MBIN,US,12
LMAT,US,12
MLCO,US,12
WLY,US,4
FUN,US,12
BLBD,US,9
WS,US,5
BSTZ,US,12
VERX,US,12
MCRI,US,12
ACHC,US,12
CPRI,US,3
IE,US,12
CYD,US,12
ARR,US,12
PLUS,US,3
BPRE,US,12
POET,US,12
NGL,US,3
PHVS,US,12
AXGN,US,12
TNET,US,12
XRAY,US,12
CLBK,US,12
CLOV,US,12
NEXT,US,12
SHLS,US,12
AESI,US,12
CXW,US,12
SPSC,US,12
ESTA,US,12
BAND,US,12
BLX,US,12
BRSL,US,12
NWBI,US,12
SLDE,US,12
UTI,US,9
LC,US,12
MGNI,US,12
SEM,US,12
PDFS,US,12
IOSP,US,12
NWN,US,12
JBLU,US,12
PRDO,US,12
ATHM,US,12
SHO,US,12
DHC,US,12
THR,US,3
NMM,US,12
TRVI,US,12
OMCL,US,12
NEXA,US,12
PGNY,US,12
BHC,US,12
EVCM,US,12
ZLAB,US,12
TYRA,US,12
GNL,US,12
FLYW,US,12
GRC,US,12
STC,US,12
NVCR,US,12
OCUL,US,12
AUPH,US,12
NTST,US,12
GTY,US,12
HCI,US,12
NTLA,US,12
FIGS,US,12
BTX,US,12
QFIN,US,12
LB,US,12
NEOG,US,5
AVEX,US,12
DEI,US,12
VRDN,US,12
ALKT,US,12
PLWN,US,12
SION,US,12
WB,US,12
OFG,US,12
STOK,US,12
ISPH.F,US,12
EZPW,US,9
FCF,US,12
SKYT,US,12
LTC,US,12
CLM,US,12
TGLS,US,12
PLAB,US,10
RXRX,US,12
AMRC,US,12
STEL,US,12
BWIN,US,12
BXDC,US,12
PRKS,US,12
RAPP,US,12
SRPT,US,12
AGM,US,12
ABCL,US,12
SONO,US,9
TY,US,12
COTY,US,6
NBHC,US,12
PUMP,US,12
PAX,US,12
AGQ,US,12
SGML,US,12
ASTH,US,12
FIVN,US,12
CMRE,US,12
ADMA,US,12
HMN,US,12
PLGO,US,12
GEL,US,12
INVX,US,12
NRIX,US,11
CTS,US,12
ZYME,US,12
AIN,US,12
ALG,US,12
ARCO,US,12
IOVA,US,12
HRMY,US,12
WLTH,US,1
SPB,US,9
TIC,US,11
PLPC,US,12
SAM,US,12
WMK,US,12
NVAX,US,12
PRLB,US,12
QURE,US,12
BKSY,US,12
RQI,US,12
ADNT,US,9
SKWD,US,12
VRE,US,12
MBC,US,12
INTA,US,6
SRCE,US,12
AEVA,US,12
ASAN,US,1
BOBS,US,12
CMPS,US,12
NCNO,US,1
LOB,US,12
CNXN,US,12
CHCO,US,12
AGRO,US,12
AGIO,US,12
GT,US,12
GAB,US,12
GLOB,US,12
PAYO,US,12
STGW,US,12
CASH,US,9
SNDX,US,12
CAPR,US,12
SLS,US,12
SGRY,US,12
CBZ,US,12
PLSE,US,12
SMA,US,12
PEB,US,12
TH,US,12
MD,US,12
EPAC,US,8
CNXC,US,11
BL,US,12
DBC,US,12
WD,US,12
MQ,US,12
LPG,US,3
BST,US,12
TILE,US,12
APPN,US,12
STRA,US,12
ECPG,US,12
FMC,US,12
VSTS,US,9
HTZ,US,12
UFPT,US,12
AMBQ,US,12
VCEL,US,12
EFC,US,12
PVLA,US,12
ENVX,US,12
TFIN,US,12
TSHA,US,12
OPRA,US,12
GENB,US,12
IMKT.A,US,12
ADUS,US,12
STEW,US,11
XPRO,US,12
LWLG,US,12
SILA,US,12
IIPR,US,12
BCAT,US,12
VPG,US,12
GLUE,US,12
ANIP,US,12
NUVB,US,12
ATAI,US,12
WBTN,US,12
KOS,US,12
ZD,US,12
AIP,US,12
BHVN,US,12
FSUN,US,12
DCOM,US,12
SNDA,US,12
GHRS,US,12
CRML,US,6
TPB,US,12
LILA,US,12
GABC,US,12
HLIT,US,12
BDJ,US,12
TSLX,US,12
HURN,US,12
STBA,US,12
TCBK,US,12
DXC,US,3
ANAB,US,12
FLO,US,12
CLVT,US,12
KSS,US,1
FLNG,US,12
VIR,US,12
GLP,US,12
HOPE,US,12
XHR,US,12
AMLX,US,12
RBCA.A,US,12
INVA,US,12
DCH,US,12
CET,US,12
GENI,US,12
AI,US,4
AVAH,US,12
SLVM,US,12
ESBA,US,12
ECAT,US,12
BFC,US,12
QQQX,US,12
PGEN,US,12
WGS,US,12
COUR,US,12
IMTX,US,12
BORR,US,12
REX,US,1
AGL,US,12
LZB,US,4
KW,US,12
DMRA,US,12
GAM,US,12
BAR,US,12
FDP,US,12
PRGO,US,12
RMIX,US,12
INBX,US,12
QCRH,US,12
CCS,US,12
UMAC,US,9
TRIN,US,12
LKFN,US,12
NNNN,US,12
CNOB,US,12
EVTC,US,12
LIND,US,12
NNE,US,9
BY,US,12
PRCT,US,12
MBX,US,12
ARDX,US,12
DV,US,12
STAA,US,12
CBL,US,12
RYZ,US,12
KRP,US,12
WKC,US,12
CNGO,US,12
BTT,US,7
KARO,US,2
PRG,US,12
OBK,US,12
MAN,US,12
IMCR,US,12
LINC,US,12
SFL,US,12
TNC,US,12
WEN,US,12
TRS,US,12
SCO,US,12
MAZE,US,12
HLMN,US,12
GBX,US,8
RLJ,US,12
ARI,US,12
FTRE,US,12
KMPR,US,12
ARLO,US,12
NWL,US,12
ECVT,US,12
CSWC,US,3
RES,US,12
DAO,US,12
WWW,US,12
PLTK,US,12
KALV,US,4
AAT,US,12
LU,US,12
BCAX,US,12
JJSF,US,9
CRI,US,12
NOMD,US,12
ALMR,US,12
DFH,US,12
HCSG,US,12
NFJ,US,12
AVBP,US,9
SATL,US,12
MRTN,US,12
RVLV,US,12
ATRC,US,12
FOR,US,9
LEG,US,12
LOMA,US,12
MLTX,US,12
ARRY,US,12
ULCC,US,12
HBNB,US,12
BLKB,US,12
CXM,US,1
GDXU,US,12
TTI,US,12
IDT,US,7
PRGS,US,11
SVV,US,12
HLX,US,12
NRP,US,12
WBI,US,12
AIIR,US,12
TDOC,US,12
WLDN,US,12
PICS,US,12
OLPX,US,12
NBR,US,12
URGN,US,12
NEO,US,12
GIII,US,1
SEPN,US,12
ORC,US,12
ROM,US,12
AOSL,US,6
WINA,US,12
AHCO,US,12
ALNT,US,12
PURR,US,12
OCS,US,12
EYE,US,12
OI,US,12
NSSC,US,6
NVGS,US,12
CMP,US,9
CCEC,US,12
ADTN,US,12
TBLA,US,12
CDRE,US,12
DOLE,US,12
MPLT,US,12
GCT,US,12
UAMY,US,12
ARDT,US,12
SVRA,US,12
NSP,US,12
NBXG,US,10
GSL,US,12
HROW,US,12
MUX,US,12
DMLP,US,12
ENOV,US,12
LADR,US,12
AMC,US,12
PBT,US,12
ITRN,US,12
ATLC,US,12
WABC,US,12
AHG,US,3
TRIP,US,12
TUYA,US,12
GILT,US,12
CRSR,US,12
TWO,US,12
KDK,US,12
UVV,US,3
ASST,US,12
FINV,US,12
RXT,US,12
CSIQ,US,12
SPH,US,9
UAN,US,12
BHRB,US,12
UMH,US,12
RDWR,US,12
TROX,US,12
DSL,US,12
SBH,US,9
WVE,US,12
XPEL,US,12
COAG,US,12
XZO,US,12
ALX,US,12
YELP,US,12
PGY,US,12
PEBO,US,12
PAHC,US,6
IART,US,12
ENR,US,9
DSGR,US,12
AFYA,US,12
WLFC,US,12
HYLN,US,12
ICFI,US,12
KMTS,US,4
HLF,US,12
TMP,US,12
AMAL,US,12
VIA,US,12
PRA,US,12
VTOL,US,12
PRBG,US,12
GOLD,US,6
CCO,US,12
NPKI,US,12
SHAZ,US,12
PRSU,US,12
JKS,US,12
PWP,US,12
BLFS,US,12
SIFY,US,3
DBA,US,12
CTBI,US,12
PWRL,US,12
PSEC,US,6
ASA,US,11
SBET,US,12
AVLN,US,12
EVEX,US,12
ABTC,US,12
SCL,US,12
ATEX,US,3
PSNL,US,12
ATEC,US,12
INSP,US,12
PNTG,US,12
LIFE,US,12
BFLY,US,12
RZLV,US,9
CRF,US,12
SG,US,12
CDNA,US,12
TNDM,US,12
XIFR,US,12
FMBH,US,12
GHM,US,3
MNKD,US,12
GIC,US,12
ZBIO,US,12
HTLD,US,12
REAL,US,12
AVNS,US,12
EVLV,US,12
IRMD,US,12
SVC,US,12
ASTE,US,12
OLMA,US,12
BV,US,9
AGBK,US,12
WYFI,US,12
ACVA,US,12
AKTS,US,12
ROCK,US,12
FCEL,US,10
HQH,US,9
MGRT,US,9
PRCH,US,12
CIM,US,12
EYPT,US,12
UFCS,US,12
TDAY,US,12
NWPX,US,12
LNN,US,8
SDGR,US,12
PFBC,US,12
CSR,US,12
TEN,US,12
LQDT,US,9
DQ,US,12
PZZA,US,12
EXCE,US,12
AMN,US,12
HFWA,US,12
UPBD,US,12
LUCK,US,9
CEVA,US,12
DLX,US,12
DEA,US,12
LGIH,US,12
ODC,US,7
